match_id,competition_id,season,game_week,homeID,home_name,awayID,away_name,RA,RB,RA_new,RB_new,RA_change,RB_change,result,homeGoalCount,awayGoalCount
906220,4238,2010/2011,12,4912,Naval 1º de Maio,171,Rio Ave FC,1406.41,1469.16,1393.27,1482.30,-13.14,13.14,away_win,0,1
906225,4238,2010/2011,12,15808,SC Beira-Mar,78,Benfica,1513.96,1548.26,1499.53,1562.69,-14.43,14.43,away_win,1,3
906230,4238,2010/2011,12,172,Sporting Braga,163,CD Nacional,1477.71,1514.77,1495.41,1497.07,17.70,-17.70,home_win,2,0
906235,4238,2010/2011,12,1025,Portimonense,4880,União de Leiria,1439.98,1505.41,1426.96,1518.43,-13.02,13.02,away_win,1,2
906240,4238,2010/2011,13,78,Benfica,184,SC Olhanense,1562.69,1490.96,1575.43,1478.21,12.74,-12.74,home_win,2,0
906245,4238,2010/2011,13,175,Vitória Guimarães,173,Paços de Ferreira,1536.58,1477.96,1533.91,1480.64,-2.67,2.67,draw,1,1
906250,4238,2010/2011,13,4880,União de Leiria,172,Sporting Braga,1518.43,1495.41,1533.37,1480.47,14.94,-14.94,home_win,3,1
906254,4238,2010/2011,13,171,Rio Ave FC,15808,SC Beira-Mar,1482.30,1499.53,1483.09,1498.74,0.79,-0.79,draw,1,1
906259,4238,2010/2011,13,1025,Portimonense,114,Sporting CP,1426.96,1530.85,1415.60,1542.21,-11.35,11.35,away_win,1,3
906264,4238,2010/2011,13,163,CD Nacional,4912,Naval 1º de Maio,1497.07,1393.27,1508.43,1381.91,11.36,-11.36,home_win,2,1
906270,4238,2010/2011,13,82,Porto,170,Vitória Setúbal,1627.70,1463.88,1636.67,1454.91,8.97,-8.97,home_win,1,0
906275,4238,2010/2011,13,179,Associação Académica de Coimbra OAF,177,CS Marítimo,1509.87,1486.53,1492.80,1503.61,-17.07,17.07,away_win,1,5
906280,4238,2010/2011,14,172,Sporting Braga,179,Associação Académica de Coimbra OAF,1480.47,1492.80,1497.03,1476.23,16.57,-16.57,home_win,5,0
906285,4238,2010/2011,14,78,Benfica,171,Rio Ave FC,1575.43,1483.09,1587.28,1471.25,11.85,-11.85,home_win,5,2
906290,4238,2010/2011,14,15808,SC Beira-Mar,175,Vitória Guimarães,1498.74,1533.91,1516.36,1516.29,17.61,-17.61,home_win,3,2
906293,4238,2010/2011,14,177,CS Marítimo,1025,Portimonense,1503.61,1415.60,1499.64,1419.57,-3.97,3.97,draw,1,1
906298,4238,2010/2011,14,4912,Naval 1º de Maio,4880,União de Leiria,1381.91,1533.37,1372.48,1542.81,-9.44,9.44,away_win,0,3
906303,4238,2010/2011,14,184,SC Olhanense,163,CD Nacional,1478.21,1508.43,1479.60,1507.04,1.39,-1.39,draw,0,0
906308,4238,2010/2011,14,173,Paços de Ferreira,82,Porto,1480.64,1636.67,1471.37,1645.93,-9.26,9.26,away_win,0,3
906313,4238,2010/2011,14,170,Vitória Setúbal,114,Sporting CP,1454.91,1542.21,1442.85,1554.27,-12.06,12.06,away_win,0,3
906316,4238,2010/2011,15,1025,Portimonense,170,Vitória Setúbal,1419.57,1442.85,1404.64,1457.78,-14.93,14.93,away_win,3,4
906321,4238,2010/2011,15,82,Porto,177,CS Marítimo,1645.93,1499.64,1655.56,1490.00,9.63,-9.63,home_win,4,1
906326,4238,2010/2011,15,114,Sporting CP,172,Sporting Braga,1554.27,1497.03,1567.66,1483.65,13.39,-13.39,home_win,2,1
906331,4238,2010/2011,15,171,Rio Ave FC,184,SC Olhanense,1471.25,1479.60,1455.63,1495.22,-15.62,15.62,away_win,0,1
906335,4238,2010/2011,15,163,CD Nacional,15808,SC Beira-Mar,1507.04,1516.36,1507.47,1515.93,0.43,-0.43,draw,0,0
906340,4238,2010/2011,15,179,Associação Académica de Coimbra OAF,173,Paços de Ferreira,1476.23,1471.37,1476.00,1471.60,-0.22,0.22,draw,0,0
906344,4238,2010/2011,15,175,Vitória Guimarães,4912,Naval 1º de Maio,1516.29,1372.48,1494.02,1394.75,-22.27,22.27,away_win,1,2
906348,4238,2010/2011,15,4880,União de Leiria,78,Benfica,1542.81,1587.28,1528.85,1601.24,-13.96,13.96,away_win,0,3
906353,4238,2010/2011,16,1025,Portimonense,172,Sporting Braga,1404.64,1483.65,1392.22,1496.07,-12.42,12.42,away_win,0,3
906358,4238,2010/2011,16,175,Vitória Guimarães,184,SC Olhanense,1494.02,1495.22,1510.08,1479.16,16.05,-16.05,home_win,1,0
906363,4238,2010/2011,16,114,Sporting CP,173,Paços de Ferreira,1567.66,1471.60,1547.34,1491.91,-20.31,20.31,away_win,2,3
906367,4238,2010/2011,16,163,CD Nacional,171,Rio Ave FC,1507.47,1455.63,1521.10,1442.00,13.63,-13.63,home_win,1,0
906372,4238,2010/2011,16,170,Vitória Setúbal,177,CS Marítimo,1457.78,1490.00,1443.26,1504.52,-14.52,14.52,away_win,2,4
906376,4238,2010/2011,16,4880,União de Leiria,15808,SC Beira-Mar,1528.85,1515.93,1512.25,1532.52,-16.59,16.59,away_win,0,3
906381,4238,2010/2011,16,82,Porto,4912,Naval 1º de Maio,1655.56,1394.75,1661.39,1388.91,5.83,-5.83,home_win,3,1
906386,4238,2010/2011,16,179,Associação Académica de Coimbra OAF,78,Benfica,1476.00,1601.24,1465.53,1611.71,-10.47,10.47,away_win,0,1
906391,4238,2010/2011,17,173,Paços de Ferreira,4880,União de Leiria,1491.91,1512.25,1492.85,1511.32,0.94,-0.94,draw,1,1
906396,4238,2010/2011,17,184,SC Olhanense,179,Associação Académica de Coimbra OAF,1479.16,1465.53,1494.53,1450.16,15.37,-15.37,home_win,2,1
906401,4238,2010/2011,17,172,Sporting Braga,170,Vitória Setúbal,1496.07,1443.26,1493.66,1445.67,-2.41,2.41,draw,2,2
906406,4238,2010/2011,17,171,Rio Ave FC,175,Vitória Guimarães,1442.00,1510.08,1429.10,1522.98,-12.90,12.90,away_win,2,3
906410,4238,2010/2011,17,15808,SC Beira-Mar,82,Porto,1532.52,1661.39,1522.20,1671.72,-10.32,10.32,away_win,0,1
906415,4238,2010/2011,17,4912,Naval 1º de Maio,1025,Portimonense,1388.91,1392.22,1389.07,1392.07,0.15,-0.15,draw,1,1
906420,4238,2010/2011,17,78,Benfica,163,CD Nacional,1611.71,1521.10,1623.63,1509.18,11.92,-11.92,home_win,4,2
906425,4238,2010/2011,17,177,CS Marítimo,114,Sporting CP,1504.52,1547.34,1490.49,1561.38,-14.04,14.04,away_win,0,3
